sensor_id,timestamp,flow_rate_m3s,velocity_ms,status
FR002,2025-05-14T22:09:21.228460,22.73,1.14,normal
FR002,2025-05-14T22:39:21.228460,18.22,0.91,normal
FR002,2025-05-14T23:09:21.228460,16.86,0.84,normal
FR002,2025-05-14T23:39:21.228460,20.63,1.03,normal
FR002,2025-05-15T00:09:21.228460,18.37,0.92,normal
FR002,2025-05-15T00:39:21.228460,20.14,1.01,normal
FR002,2025-05-15T01:09:21.228460,16.79,0.84,normal
FR002,2025-05-15T01:39:21.228460,20.09,1.0,normal
FR002,2025-05-15T02:09:21.228460,19.92,1.0,normal
FR002,2025-05-15T02:39:21.228460,15.35,0.77,normal
FR002,2025-05-15T03:09:21.228460,18.03,0.9,normal
FR002,2025-05-15T03:39:21.228460,19.21,0.96,normal
FR002,2025-05-15T04:09:21.228460,19.03,0.95,normal
FR002,2025-05-15T04:39:21.228460,17.65,0.88,normal
FR002,2025-05-15T05:09:21.228460,20.23,1.01,normal
FR002,2025-05-15T05:39:21.228460,19.6,0.98,normal
FR002,2025-05-15T06:09:21.228460,15.11,0.76,normal
FR002,2025-05-15T06:39:21.228460,19.08,0.95,normal
FR002,2025-05-15T07:09:21.228460,19.98,1.0,normal
FR002,2025-05-15T07:39:21.228460,18.6,0.93,normal
FR002,2025-05-15T08:09:21.228460,17.4,0.87,normal
FR002,2025-05-15T08:39:21.228460,19.57,0.98,normal
FR002,2025-05-15T09:09:21.228460,17.87,0.89,normal
FR002,2025-05-15T09:39:21.228460,19.94,1.0,normal
FR002,2025-05-15T10:09:21.228460,17.11,0.86,normal
FR002,2025-05-15T10:39:21.228460,17.58,0.88,normal
FR002,2025-05-15T11:09:21.228460,16.69,0.83,normal
FR002,2025-05-15T11:39:21.228460,21.74,1.09,normal
FR002,2025-05-15T12:09:21.228460,20.55,1.03,normal
FR002,2025-05-15T12:39:21.228460,19.79,0.99,normal
FR002,2025-05-15T13:09:21.228460,17.93,0.9,normal
FR002,2025-05-15T13:39:21.228460,16.22,0.81,normal
FR002,2025-05-15T14:09:21.228460,18.31,0.92,normal
FR002,2025-05-15T14:39:21.228460,13.08,0.65,normal
FR002,2025-05-15T15:09:21.228460,16.28,0.81,normal
FR002,2025-05-15T15:39:21.228460,20.4,1.02,normal
FR002,2025-05-15T16:09:21.228460,17.54,0.88,normal
FR002,2025-05-15T16:39:21.228460,19.38,0.97,normal
FR002,2025-05-15T17:09:21.228460,19.87,0.99,normal
FR002,2025-05-15T17:39:21.228460,17.25,0.86,normal
FR002,2025-05-15T18:09:21.228460,18.38,0.92,normal
FR002,2025-05-15T18:39:21.228460,17.91,0.9,normal
FR002,2025-05-15T19:09:21.228460,40.14,2.01,flood
FR002,2025-05-15T19:39:21.228460,22.87,1.14,normal
FR002,2025-05-15T20:09:21.228460,19.3,0.97,normal
FR002,2025-05-15T20:39:21.228460,20.68,1.03,normal
FR002,2025-05-15T21:09:21.228460,17.13,0.86,normal
FR002,2025-05-15T21:39:21.228460,16.38,0.82,normal
FR002,2025-05-15T22:09:21.228460,19.71,0.99,normal
FR002,2025-05-15T22:39:21.228460,17.02,0.85,normal
FR002,2025-05-15T23:09:21.228460,17.24,0.86,normal
FR002,2025-05-15T23:39:21.228460,17.84,0.89,normal
FR002,2025-05-16T00:09:21.228460,17.42,0.87,normal
FR002,2025-05-16T00:39:21.228460,20.91,1.05,normal
FR002,2025-05-16T01:09:21.228460,19.54,0.98,normal
FR002,2025-05-16T01:39:21.228460,17.98,0.9,normal
FR002,2025-05-16T02:09:21.228460,16.29,0.81,normal
FR002,2025-05-16T02:39:21.228460,17.66,0.88,normal
FR002,2025-05-16T03:09:21.228460,17.64,0.88,normal
FR002,2025-05-16T03:39:21.228460,20.65,1.03,normal
FR002,2025-05-16T04:09:21.228460,20.89,1.04,normal
FR002,2025-05-16T04:39:21.228460,31.74,1.59,high
FR002,2025-05-16T05:09:21.228460,19.56,0.98,normal
FR002,2025-05-16T05:39:21.228460,23.98,1.2,normal
FR002,2025-05-16T06:09:21.228460,18.87,0.94,normal
FR002,2025-05-16T06:39:21.228460,15.71,0.79,normal
FR002,2025-05-16T07:09:21.228460,16.46,0.82,normal
FR002,2025-05-16T07:39:21.228460,19.9,1.0,normal
FR002,2025-05-16T08:09:21.228460,16.51,0.83,normal
FR002,2025-05-16T08:39:21.228460,16.59,0.83,normal
FR002,2025-05-16T09:09:21.228460,18.91,0.95,normal
FR002,2025-05-16T09:39:21.228460,16.04,0.8,normal
FR002,2025-05-16T10:09:21.228460,18.12,0.91,normal
FR002,2025-05-16T10:39:21.228460,17.51,0.88,normal
FR002,2025-05-16T11:09:21.228460,34.91,1.75,high
FR002,2025-05-16T11:39:21.228460,20.7,1.04,normal
FR002,2025-05-16T12:09:21.228460,19.41,0.97,normal
FR002,2025-05-16T12:39:21.228460,22.62,1.13,normal
FR002,2025-05-16T13:09:21.228460,19.91,1.0,normal
FR002,2025-05-16T13:39:21.228460,16.37,0.82,normal
FR002,2025-05-16T14:09:21.228460,18.61,0.93,normal
FR002,2025-05-16T14:39:21.228460,22.64,1.13,normal
FR002,2025-05-16T15:09:21.228460,19.83,0.99,normal
FR002,2025-05-16T15:39:21.228460,18.79,0.94,normal
FR002,2025-05-16T16:09:21.228460,18.34,0.92,normal
FR002,2025-05-16T16:39:21.228460,18.74,0.94,normal
FR002,2025-05-16T17:09:21.228460,16.5,0.82,normal
FR002,2025-05-16T17:39:21.228460,19.35,0.97,normal
FR002,2025-05-16T18:09:21.228460,15.42,0.77,normal
FR002,2025-05-16T18:39:21.228460,16.84,0.84,normal
FR002,2025-05-16T19:09:21.228460,15.93,0.8,normal
FR002,2025-05-16T19:39:21.228460,17.8,0.89,normal
FR002,2025-05-16T20:09:21.228460,22.94,1.15,normal
FR002,2025-05-16T20:39:21.228460,21.14,1.06,normal
FR002,2025-05-16T21:09:21.228460,14.68,0.73,normal
FR002,2025-05-16T21:39:21.228460,18.17,0.91,normal
FR002,2025-05-16T22:09:21.228460,19.08,0.95,normal
FR002,2025-05-16T22:39:21.228460,17.51,0.88,normal
FR002,2025-05-16T23:09:21.228460,19.64,0.98,normal
FR002,2025-05-16T23:39:21.228460,18.51,0.93,normal
FR002,2025-05-17T00:09:21.228460,17.84,0.89,normal
FR002,2025-05-17T00:39:21.228460,18.46,0.92,normal
FR002,2025-05-17T01:09:21.228460,16.35,0.82,normal
FR002,2025-05-17T01:39:21.228460,16.29,0.81,normal
FR002,2025-05-17T02:09:21.228460,20.34,1.02,normal
FR002,2025-05-17T02:39:21.228460,19.57,0.98,normal
FR002,2025-05-17T03:09:21.228460,15.36,0.77,normal
FR002,2025-05-17T03:39:21.228460,17.87,0.89,normal
FR002,2025-05-17T04:09:21.228460,21.42,1.07,normal
FR002,2025-05-17T04:39:21.228460,17.88,0.89,normal
FR002,2025-05-17T05:09:21.228460,16.4,0.82,normal
FR002,2025-05-17T05:39:21.228460,19.29,0.96,normal
FR002,2025-05-17T06:09:21.228460,18.03,0.9,normal
FR002,2025-05-17T06:39:21.228460,18.73,0.94,normal
FR002,2025-05-17T07:09:21.228460,16.98,0.85,normal
FR002,2025-05-17T07:39:21.228460,16.98,0.85,normal
FR002,2025-05-17T08:09:21.228460,16.38,0.82,normal
FR002,2025-05-17T08:39:21.228460,19.13,0.96,normal
FR002,2025-05-17T09:09:21.228460,16.71,0.84,normal
FR002,2025-05-17T09:39:21.228460,16.63,0.83,normal
FR002,2025-05-17T10:09:21.228460,18.62,0.93,normal
FR002,2025-05-17T10:39:21.228460,20.01,1.0,normal
FR002,2025-05-17T11:09:21.228460,18.08,0.9,normal
FR002,2025-05-17T11:39:21.228460,22.3,1.12,normal
FR002,2025-05-17T12:09:21.228460,17.45,0.87,normal
FR002,2025-05-17T12:39:21.228460,16.12,0.81,normal
FR002,2025-05-17T13:09:21.228460,19.29,0.96,normal
FR002,2025-05-17T13:39:21.228460,35.05,1.75,high
FR002,2025-05-17T14:09:21.228460,17.99,0.9,normal
FR002,2025-05-17T14:39:21.228460,16.17,0.81,normal
FR002,2025-05-17T15:09:21.228460,19.45,0.97,normal
FR002,2025-05-17T15:39:21.228460,18.26,0.91,normal
FR002,2025-05-17T16:09:21.228460,16.06,0.8,normal
FR002,2025-05-17T16:39:21.228460,20.34,1.02,normal
FR002,2025-05-17T17:09:21.228460,19.78,0.99,normal
FR002,2025-05-17T17:39:21.228460,20.41,1.02,normal
FR002,2025-05-17T18:09:21.228460,19.61,0.98,normal
FR002,2025-05-17T18:39:21.228460,18.84,0.94,normal
FR002,2025-05-17T19:09:21.228460,19.1,0.95,normal
FR002,2025-05-17T19:39:21.228460,17.97,0.9,normal
FR002,2025-05-17T20:09:21.228460,17.8,0.89,normal
FR002,2025-05-17T20:39:21.228460,18.27,0.91,normal
FR002,2025-05-17T21:09:21.228460,20.86,1.04,normal
FR002,2025-05-17T21:39:21.228460,17.38,0.87,normal
FR002,2025-05-17T22:09:21.228460,14.42,0.72,normal
FR002,2025-05-17T22:39:21.228460,24.15,1.21,normal
FR002,2025-05-17T23:09:21.228460,19.76,0.99,normal
FR002,2025-05-17T23:39:21.228460,19.81,0.99,normal
FR002,2025-05-18T00:09:21.228460,19.97,1.0,normal
FR002,2025-05-18T00:39:21.228460,19.61,0.98,normal
FR002,2025-05-18T01:09:21.228460,16.92,0.85,normal
FR002,2025-05-18T01:39:21.228460,15.81,0.79,normal
FR002,2025-05-18T02:09:21.228460,18.85,0.94,normal
FR002,2025-05-18T02:39:21.228460,18.54,0.93,normal
FR002,2025-05-18T03:09:21.228460,15.74,0.79,normal
FR002,2025-05-18T03:39:21.228460,18.68,0.93,normal
FR002,2025-05-18T04:09:21.228460,15.17,0.76,normal
FR002,2025-05-18T04:39:21.228460,16.09,0.8,normal
FR002,2025-05-18T05:09:21.228460,19.8,0.99,normal
FR002,2025-05-18T05:39:21.228460,19.71,0.99,normal
FR002,2025-05-18T06:09:21.228460,23.65,1.18,normal
FR002,2025-05-18T06:39:21.228460,19.81,0.99,normal
FR002,2025-05-18T07:09:21.228460,18.29,0.91,normal
FR002,2025-05-18T07:39:21.228460,18.54,0.93,normal
FR002,2025-05-18T08:09:21.228460,20.44,1.02,normal
FR002,2025-05-18T08:39:21.228460,23.49,1.17,normal
FR002,2025-05-18T09:09:21.228460,15.95,0.8,normal
FR002,2025-05-18T09:39:21.228460,14.73,0.74,normal
FR002,2025-05-18T10:09:21.228460,15.88,0.79,normal
FR002,2025-05-18T10:39:21.228460,41.34,2.07,flood
FR002,2025-05-18T11:09:21.228460,16.46,0.82,normal
FR002,2025-05-18T11:39:21.228460,20.68,1.03,normal
FR002,2025-05-18T12:09:21.228460,18.88,0.94,normal
FR002,2025-05-18T12:39:21.228460,18.11,0.91,normal
FR002,2025-05-18T13:09:21.228460,12.99,0.65,normal
FR002,2025-05-18T13:39:21.228460,22.41,1.12,normal
FR002,2025-05-18T14:09:21.228460,15.89,0.79,normal
FR002,2025-05-18T14:39:21.228460,17.01,0.85,normal
FR002,2025-05-18T15:09:21.228460,15.6,0.78,normal
FR002,2025-05-18T15:39:21.228460,21.27,1.06,normal
FR002,2025-05-18T16:09:21.228460,18.94,0.95,normal
FR002,2025-05-18T16:39:21.228460,16.98,0.85,normal
FR002,2025-05-18T17:09:21.228460,20.01,1.0,normal
FR002,2025-05-18T17:39:21.228460,18.17,0.91,normal
FR002,2025-05-18T18:09:21.228460,17.57,0.88,normal
FR002,2025-05-18T18:39:21.228460,19.43,0.97,normal
FR002,2025-05-18T19:09:21.228460,18.45,0.92,normal
FR002,2025-05-18T19:39:21.228460,16.13,0.81,normal
FR002,2025-05-18T20:09:21.228460,19.42,0.97,normal
FR002,2025-05-18T20:39:21.228460,37.75,1.89,high
FR002,2025-05-18T21:09:21.228460,17.93,0.9,normal
FR002,2025-05-18T21:39:21.228460,18.33,0.92,normal
FR002,2025-05-18T22:09:21.228460,17.0,0.85,normal
FR002,2025-05-18T22:39:21.228460,18.87,0.94,normal
FR002,2025-05-18T23:09:21.228460,20.59,1.03,normal
FR002,2025-05-18T23:39:21.228460,19.82,0.99,normal
FR002,2025-05-19T00:09:21.228460,18.2,0.91,normal
FR002,2025-05-19T00:39:21.228460,15.07,0.75,normal
FR002,2025-05-19T01:09:21.228460,18.92,0.95,normal
FR002,2025-05-19T01:39:21.228460,19.37,0.97,normal
FR002,2025-05-19T02:09:21.228460,16.14,0.81,normal
FR002,2025-05-19T02:39:21.228460,21.88,1.09,normal
FR002,2025-05-19T03:09:21.228460,21.74,1.09,normal
FR002,2025-05-19T03:39:21.228460,20.74,1.04,normal
FR002,2025-05-19T04:09:21.228460,18.68,0.93,normal
FR002,2025-05-19T04:39:21.228460,15.73,0.79,normal
FR002,2025-05-19T05:09:21.228460,17.57,0.88,normal
FR002,2025-05-19T05:39:21.228460,19.18,0.96,normal
FR002,2025-05-19T06:09:21.228460,19.31,0.97,normal
FR002,2025-05-19T06:39:21.228460,46.41,2.32,flood
FR002,2025-05-19T07:09:21.228460,16.24,0.81,normal
FR002,2025-05-19T07:39:21.228460,17.65,0.88,normal
FR002,2025-05-19T08:09:21.228460,20.77,1.04,normal
FR002,2025-05-19T08:39:21.228460,13.89,0.69,normal
FR002,2025-05-19T09:09:21.228460,14.3,0.71,normal
FR002,2025-05-19T09:39:21.228460,17.14,0.86,normal
FR002,2025-05-19T10:09:21.228460,19.32,0.97,normal
FR002,2025-05-19T10:39:21.228460,16.75,0.84,normal
FR002,2025-05-19T11:09:21.228460,16.75,0.84,normal
FR002,2025-05-19T11:39:21.228460,17.04,0.85,normal
FR002,2025-05-19T12:09:21.228460,16.09,0.8,normal
FR002,2025-05-19T12:39:21.228460,21.91,1.1,normal
FR002,2025-05-19T13:09:21.228460,16.04,0.8,normal
FR002,2025-05-19T13:39:21.228460,18.86,0.94,normal
FR002,2025-05-19T14:09:21.228460,20.47,1.02,normal
FR002,2025-05-19T14:39:21.228460,17.59,0.88,normal
FR002,2025-05-19T15:09:21.228460,18.39,0.92,normal
FR002,2025-05-19T15:39:21.228460,21.75,1.09,normal
FR002,2025-05-19T16:09:21.228460,17.13,0.86,normal
FR002,2025-05-19T16:39:21.228460,18.12,0.91,normal
FR002,2025-05-19T17:09:21.228460,18.67,0.93,normal
FR002,2025-05-19T17:39:21.228460,21.47,1.07,normal
FR002,2025-05-19T18:09:21.228460,19.11,0.96,normal
FR002,2025-05-19T18:39:21.228460,16.91,0.85,normal
FR002,2025-05-19T19:09:21.228460,18.86,0.94,normal
FR002,2025-05-19T19:39:21.228460,22.72,1.14,normal
FR002,2025-05-19T20:09:21.228460,17.26,0.86,normal
FR002,2025-05-19T20:39:21.228460,17.82,0.89,normal
FR002,2025-05-19T21:09:21.228460,15.95,0.8,normal
FR002,2025-05-19T21:39:21.228460,33.36,1.67,high
FR002,2025-05-19T22:09:21.228460,17.51,0.88,normal
FR002,2025-05-19T22:39:21.228460,20.43,1.02,normal
FR002,2025-05-19T23:09:21.228460,18.53,0.93,normal
FR002,2025-05-19T23:39:21.228460,14.03,0.7,normal
FR002,2025-05-20T00:09:21.228460,35.37,1.77,high
FR002,2025-05-20T00:39:21.228460,19.45,0.97,normal
FR002,2025-05-20T01:09:21.228460,19.9,1.0,normal
FR002,2025-05-20T01:39:21.228460,19.5,0.98,normal
FR002,2025-05-20T02:09:21.228460,18.93,0.95,normal
FR002,2025-05-20T02:39:21.228460,19.38,0.97,normal
FR002,2025-05-20T03:09:21.228460,16.19,0.81,normal
FR002,2025-05-20T03:39:21.228460,18.93,0.95,normal
FR002,2025-05-20T04:09:21.228460,20.55,1.03,normal
FR002,2025-05-20T04:39:21.228460,19.57,0.98,normal
FR002,2025-05-20T05:09:21.228460,18.37,0.92,normal
FR002,2025-05-20T05:39:21.228460,22.53,1.13,normal
FR002,2025-05-20T06:09:21.228460,16.77,0.84,normal
FR002,2025-05-20T06:39:21.228460,18.55,0.93,normal
FR002,2025-05-20T07:09:21.228460,17.12,0.86,normal
FR002,2025-05-20T07:39:21.228460,15.42,0.77,normal
FR002,2025-05-20T08:09:21.228460,18.22,0.91,normal
FR002,2025-05-20T08:39:21.228460,21.9,1.09,normal
FR002,2025-05-20T09:09:21.228460,19.48,0.97,normal
FR002,2025-05-20T09:39:21.228460,19.76,0.99,normal
FR002,2025-05-20T10:09:21.228460,18.88,0.94,normal
FR002,2025-05-20T10:39:21.228460,20.19,1.01,normal
FR002,2025-05-20T11:09:21.228460,18.76,0.94,normal
FR002,2025-05-20T11:39:21.228460,19.37,0.97,normal
FR002,2025-05-20T12:09:21.228460,16.64,0.83,normal
FR002,2025-05-20T12:39:21.228460,17.98,0.9,normal
FR002,2025-05-20T13:09:21.228460,18.99,0.95,normal
FR002,2025-05-20T13:39:21.228460,19.5,0.98,normal
FR002,2025-05-20T14:09:21.228460,16.64,0.83,normal
FR002,2025-05-20T14:39:21.228460,20.46,1.02,normal
FR002,2025-05-20T15:09:21.228460,18.83,0.94,normal
FR002,2025-05-20T15:39:21.228460,36.01,1.8,high
FR002,2025-05-20T16:09:21.228460,20.8,1.04,normal
FR002,2025-05-20T16:39:21.228460,17.24,0.86,normal
FR002,2025-05-20T17:09:21.228460,19.87,0.99,normal
FR002,2025-05-20T17:39:21.228460,21.5,1.07,normal
FR002,2025-05-20T18:09:21.228460,22.8,1.14,normal
FR002,2025-05-20T18:39:21.228460,17.94,0.9,normal
FR002,2025-05-20T19:09:21.228460,16.85,0.84,normal
FR002,2025-05-20T19:39:21.228460,16.79,0.84,normal
FR002,2025-05-20T20:09:21.228460,17.76,0.89,normal
FR002,2025-05-20T20:39:21.228460,16.25,0.81,normal
FR002,2025-05-20T21:09:21.228460,16.33,0.82,normal
FR002,2025-05-20T21:39:21.228460,20.09,1.0,normal
FR002,2025-05-20T22:09:21.228460,13.53,0.68,normal
FR002,2025-05-20T22:39:21.228460,16.88,0.84,normal
FR002,2025-05-20T23:09:21.228460,17.34,0.87,normal
FR002,2025-05-20T23:39:21.228460,19.23,0.96,normal
FR002,2025-05-21T00:09:21.228460,16.98,0.85,normal
FR002,2025-05-21T00:39:21.228460,19.73,0.99,normal
FR002,2025-05-21T01:09:21.228460,20.32,1.02,normal
FR002,2025-05-21T01:39:21.228460,19.56,0.98,normal
FR002,2025-05-21T02:09:21.228460,17.04,0.85,normal
FR002,2025-05-21T02:39:21.228460,16.02,0.8,normal
FR002,2025-05-21T03:09:21.228460,20.21,1.01,normal
FR002,2025-05-21T03:39:21.228460,21.09,1.05,normal
FR002,2025-05-21T04:09:21.228460,16.66,0.83,normal
FR002,2025-05-21T04:39:21.228460,16.39,0.82,normal
FR002,2025-05-21T05:09:21.228460,16.7,0.84,normal
FR002,2025-05-21T05:39:21.228460,17.23,0.86,normal
FR002,2025-05-21T06:09:21.228460,18.04,0.9,normal
FR002,2025-05-21T06:39:21.228460,15.66,0.78,normal
FR002,2025-05-21T07:09:21.228460,18.96,0.95,normal
FR002,2025-05-21T07:39:21.228460,14.44,0.72,normal
FR002,2025-05-21T08:09:21.228460,18.67,0.93,normal
FR002,2025-05-21T08:39:21.228460,18.39,0.92,normal
FR002,2025-05-21T09:09:21.228460,16.42,0.82,normal
FR002,2025-05-21T09:39:21.228460,20.49,1.02,normal
FR002,2025-05-21T10:09:21.228460,19.4,0.97,normal
FR002,2025-05-21T10:39:21.228460,19.49,0.97,normal
FR002,2025-05-21T11:09:21.228460,17.73,0.89,normal
FR002,2025-05-21T11:39:21.228460,16.54,0.83,normal
FR002,2025-05-21T12:09:21.228460,18.75,0.94,normal
FR002,2025-05-21T12:39:21.228460,19.27,0.96,normal
FR002,2025-05-21T13:09:21.228460,20.69,1.03,normal
FR002,2025-05-21T13:39:21.228460,19.0,0.95,normal
FR002,2025-05-21T14:09:21.228460,13.41,0.67,normal
FR002,2025-05-21T14:39:21.228460,16.72,0.84,normal
FR002,2025-05-21T15:09:21.228460,14.13,0.71,normal
FR002,2025-05-21T15:39:21.228460,20.34,1.02,normal
FR002,2025-05-21T16:09:21.228460,19.04,0.95,normal
FR002,2025-05-21T16:39:21.228460,18.37,0.92,normal
FR002,2025-05-21T17:09:21.228460,16.28,0.81,normal
FR002,2025-05-21T17:39:21.228460,18.47,0.92,normal
FR002,2025-05-21T18:09:21.228460,16.26,0.81,normal
FR002,2025-05-21T18:39:21.228460,17.85,0.89,normal
FR002,2025-05-21T19:09:21.228460,17.39,0.87,normal
FR002,2025-05-21T19:39:21.228460,17.45,0.87,normal
FR002,2025-05-21T20:09:21.228460,18.16,0.91,normal
FR002,2025-05-21T20:39:21.228460,19.14,0.96,normal
FR002,2025-05-21T21:09:21.228460,15.42,0.77,normal
FR002,2025-05-21T21:39:21.228460,21.37,1.07,normal
FR002,2025-05-21T22:09:21.228460,20.25,1.01,normal
FR002,2025-05-21T22:39:21.228460,18.51,0.93,normal
FR002,2025-05-21T23:09:21.228460,20.35,1.02,normal
FR002,2025-05-21T23:39:21.228460,23.84,1.19,normal
FR002,2025-05-22T00:09:21.228460,18.4,0.92,normal
FR002,2025-05-22T00:39:21.228460,28.67,1.43,high
FR002,2025-05-22T01:09:21.228460,22.45,1.12,normal
FR002,2025-05-22T01:39:21.228460,16.94,0.85,normal
FR002,2025-05-22T02:09:21.228460,17.32,0.87,normal
FR002,2025-05-22T02:39:21.228460,18.19,0.91,normal
FR002,2025-05-22T03:09:21.228460,20.57,1.03,normal
FR002,2025-05-22T03:39:21.228460,16.27,0.81,normal
FR002,2025-05-22T04:09:21.228460,17.88,0.89,normal
FR002,2025-05-22T04:39:21.228460,18.35,0.92,normal
FR002,2025-05-22T05:09:21.228460,19.57,0.98,normal
FR002,2025-05-22T05:39:21.228460,15.95,0.8,normal
FR002,2025-05-22T06:09:21.228460,18.91,0.95,normal
FR002,2025-05-22T06:39:21.228460,16.72,0.84,normal
FR002,2025-05-22T07:09:21.228460,14.96,0.75,normal
FR002,2025-05-22T07:39:21.228460,22.19,1.11,normal
FR002,2025-05-22T08:09:21.228460,19.47,0.97,normal
FR002,2025-05-22T08:39:21.228460,15.87,0.79,normal
FR002,2025-05-22T09:09:21.228460,19.21,0.96,normal
FR002,2025-05-22T09:39:21.228460,21.32,1.07,normal
FR002,2025-05-22T10:09:21.228460,16.84,0.84,normal
FR002,2025-05-22T10:39:21.228460,18.04,0.9,normal
FR002,2025-05-22T11:09:21.228460,22.21,1.11,normal
FR002,2025-05-22T11:39:21.228460,18.49,0.92,normal
FR002,2025-05-22T12:09:21.228460,17.79,0.89,normal
FR002,2025-05-22T12:39:21.228460,18.0,0.9,normal
FR002,2025-05-22T13:09:21.228460,15.92,0.8,normal
FR002,2025-05-22T13:39:21.228460,17.55,0.88,normal
FR002,2025-05-22T14:09:21.228460,19.08,0.95,normal
FR002,2025-05-22T14:39:21.228460,19.86,0.99,normal
FR002,2025-05-22T15:09:21.228460,17.72,0.89,normal
FR002,2025-05-22T15:39:21.228460,17.08,0.85,normal
FR002,2025-05-22T16:09:21.228460,17.42,0.87,normal
FR002,2025-05-22T16:39:21.228460,18.56,0.93,normal
FR002,2025-05-22T17:09:21.228460,18.23,0.91,normal
FR002,2025-05-22T17:39:21.228460,18.36,0.92,normal
FR002,2025-05-22T18:09:21.228460,16.95,0.85,normal
FR002,2025-05-22T18:39:21.228460,18.17,0.91,normal
FR002,2025-05-22T19:09:21.228460,17.97,0.9,normal
FR002,2025-05-22T19:39:21.228460,19.23,0.96,normal
FR002,2025-05-22T20:09:21.228460,19.04,0.95,normal
FR002,2025-05-22T20:39:21.228460,19.14,0.96,normal
FR002,2025-05-22T21:09:21.228460,18.11,0.91,normal
FR002,2025-05-22T21:39:21.228460,18.1,0.9,normal
FR002,2025-05-22T22:09:21.228460,11.22,0.56,normal
FR002,2025-05-22T22:39:21.228460,17.04,0.85,normal
FR002,2025-05-22T23:09:21.228460,16.61,0.83,normal
FR002,2025-05-22T23:39:21.228460,21.43,1.07,normal
FR002,2025-05-23T00:09:21.228460,18.19,0.91,normal
FR002,2025-05-23T00:39:21.228460,18.08,0.9,normal
FR002,2025-05-23T01:09:21.228460,20.1,1.0,normal
FR002,2025-05-23T01:39:21.228460,16.47,0.82,normal
FR002,2025-05-23T02:09:21.228460,20.29,1.01,normal
FR002,2025-05-23T02:39:21.228460,21.5,1.07,normal
FR002,2025-05-23T03:09:21.228460,14.03,0.7,normal
FR002,2025-05-23T03:39:21.228460,15.7,0.79,normal
FR002,2025-05-23T04:09:21.228460,18.66,0.93,normal
FR002,2025-05-23T04:39:21.228460,15.52,0.78,normal
FR002,2025-05-23T05:09:21.228460,19.04,0.95,normal
FR002,2025-05-23T05:39:21.228460,17.7,0.89,normal
FR002,2025-05-23T06:09:21.228460,17.05,0.85,normal
FR002,2025-05-23T06:39:21.228460,19.91,1.0,normal
FR002,2025-05-23T07:09:21.228460,18.28,0.91,normal
FR002,2025-05-23T07:39:21.228460,20.56,1.03,normal
FR002,2025-05-23T08:09:21.228460,14.58,0.73,normal
FR002,2025-05-23T08:39:21.228460,19.21,0.96,normal
FR002,2025-05-23T09:09:21.228460,19.2,0.96,normal
FR002,2025-05-23T09:39:21.228460,15.16,0.76,normal
FR002,2025-05-23T10:09:21.228460,15.8,0.79,normal
FR002,2025-05-23T10:39:21.228460,18.85,0.94,normal
FR002,2025-05-23T11:09:21.228460,47.79,2.39,flood
FR002,2025-05-23T11:39:21.228460,21.62,1.08,normal
FR002,2025-05-23T12:09:21.228460,18.11,0.91,normal
FR002,2025-05-23T12:39:21.228460,17.02,0.85,normal
FR002,2025-05-23T13:09:21.228460,17.04,0.85,normal
FR002,2025-05-23T13:39:21.228460,17.67,0.88,normal
FR002,2025-05-23T14:09:21.228460,20.74,1.04,normal
FR002,2025-05-23T14:39:21.228460,19.15,0.96,normal
FR002,2025-05-23T15:09:21.228460,16.79,0.84,normal
FR002,2025-05-23T15:39:21.228460,20.22,1.01,normal
FR002,2025-05-23T16:09:21.228460,16.09,0.8,normal
FR002,2025-05-23T16:39:21.228460,20.48,1.02,normal
FR002,2025-05-23T17:09:21.228460,15.01,0.75,normal
FR002,2025-05-23T17:39:21.228460,17.68,0.88,normal
FR002,2025-05-23T18:09:21.228460,17.61,0.88,normal
FR002,2025-05-23T18:39:21.228460,19.91,1.0,normal
FR002,2025-05-23T19:09:21.228460,15.54,0.78,normal
FR002,2025-05-23T19:39:21.228460,21.59,1.08,normal
FR002,2025-05-23T20:09:21.228460,20.11,1.01,normal
FR002,2025-05-23T20:39:21.228460,18.2,0.91,normal
FR002,2025-05-23T21:09:21.228460,42.21,2.11,flood
FR002,2025-05-23T21:39:21.228460,17.05,0.85,normal
FR002,2025-05-23T22:09:21.228460,16.67,0.83,normal
FR002,2025-05-23T22:39:21.228460,19.29,0.96,normal
FR002,2025-05-23T23:09:21.228460,16.18,0.81,normal
FR002,2025-05-23T23:39:21.228460,17.04,0.85,normal
FR002,2025-05-24T00:09:21.228460,15.41,0.77,normal
FR002,2025-05-24T00:39:21.228460,20.29,1.01,normal
FR002,2025-05-24T01:09:21.228460,16.93,0.85,normal
FR002,2025-05-24T01:39:21.228460,17.33,0.87,normal
FR002,2025-05-24T02:09:21.228460,18.76,0.94,normal
FR002,2025-05-24T02:39:21.228460,19.19,0.96,normal
FR002,2025-05-24T03:09:21.228460,17.83,0.89,normal
FR002,2025-05-24T03:39:21.228460,18.2,0.91,normal
FR002,2025-05-24T04:09:21.228460,15.48,0.77,normal
FR002,2025-05-24T04:39:21.228460,18.28,0.91,normal
FR002,2025-05-24T05:09:21.228460,17.77,0.89,normal
FR002,2025-05-24T05:39:21.228460,19.39,0.97,normal
FR002,2025-05-24T06:09:21.228460,19.54,0.98,normal
FR002,2025-05-24T06:39:21.228460,13.27,0.66,normal
